YYYY,MM,DD,h,1_Record_Chugoku_to_Kyushu,2_Record_Chugoku_to_Shikoku,3_Record_Kansai_to_Chugoku,4_Record_Kansai_to_Shikoku,5_Record_Hokuriku_to_Kansai,6_Record_Chubu_to_Hokuriku,7_Record_Chubu_to_Kansai,8_Record_Tokyo_to_Chubu,9_Record_Tohoku_to_Tokyo,10_Record_Hokkaido_to_Tohoku,1_Plan_Chugoku_to_Kyushu,2_Plan_Chugoku_to_Shikoku,3_Plan_Kansai_to_Chugoku,4_Plan_Kansai_to_Shikoku,5_Plan_Hokuriku_to_Kansai,6_Plan_Chubu_to_Hokuriku,7_Plan_Chubu_to_Kansai,8_Plan_Tokyo_to_Chubu,9_Plan_Tohoku_to_Tokyo,10_Plan_Hokkaido_to_Tohoku
2024,8,28,6,-1788,-188.5,-949.33333,-72.83333,492.66667,1,-1490,-483,5526.6667,252.5,-1718.6,-278.7,-765.745,-70,547,0,-1640.3,-921.6,5550,330
2024,8,28,7,-1841.3333,-169.5,-898.66667,-72.66667,345.33333,1,-1223.3333,-300.16667,5571.6667,263,-1769.1,-250.5,-820.499,-70,414.3,0,-1698,-938.5,5550,340
2024,8,28,8,-1814.6667,-166.5,-826.66667,-72.66667,433.33333,1,-1431.3333,-465.33333,5506.6667,264.5,-1784.7,-218.5,-800.811,-70,456.9,0,-1700.3,-927.4,5550,340
2024,8,28,9,-1868.6667,-106.5,-762.66667,-72.66667,430,1,-1410,-671.16667,5293.3333,297.5,-1767.3,-185.1,-750.423,-70,401.9,0,-1720.6,-1009,5550,350
2024,8,28,10,-1821.3333,-30,-869.33333,-72.66667,357.33333,1,-1719.3333,-842,5358.3333,313.5,-1816.4,-89.7,-692.088,-70,371,0,-1658.6,-910.7,5550,350
2024,8,28,11,-1627.3333,40.5,-573.33333,-72.66667,325.33333,1,-1103.3333,-485.83333,5335,285.1667,-1731.9,-95.4,-568.612,0,335.1,0,-1392.9,-597.4,5550,350
2024,8,28,12,-1874,40.5,-780,-72.83333,275.33333,1,-1073.3333,-421.83333,5255,331.6667,-1706.6,-102.5,-556.622,0,409.8,0,-1426.9,-645.6,5549.8,350
2024,8,28,13,-1920.6667,-26,-880,-73,352,1,-1527.3333,-947,5208.3333,357.1667,-1639.1,-139.1,-627.471,0,438.3,0,-1274.2,-538.3,5549.9,360
2024,8,28,14,-1966,-214.5,-1240,-72.66667,358.66667,1,-1692.6667,-912.33333,5251.6667,350.8333,-1496,-225.8,-532.192,-70,406,0,-1121.2,-410.4,5550,360
2024,8,28,15,-1842.6667,-458.5,-1478.6667,-72.66667,262.66667,-127.3333,-1906,-1105.6667,5315,314.8333,-1588.8,-509.6,-1036.43,-70,359.3,0,-1220.4,-567,5550,321.3
2024,8,28,16,-1038.6667,-469.5,-1100,-72.83333,334.66667,1,-1298,-756,5411.6667,333.1667,-1523.1,-499.6,-1143.684,-70,179.3,0,-757.1,-96.5,5550,257.8
2024,8,28,17,-818.66667,-304,-1041.3333,-72.83333,121.33333,1,-1879.3333,-452.5,5950,406.6667,-1558.1,-200.6,-1248.462,-70,-19.7,0,-888.6,725.7,6240,412.9
2024,8,28,18,-405.33333,-350.5,-640,-72.83333,-26.666667,1,-1052,471.66667,5965,395.6667,-1652.5,-129.9,-1286.53,-70,-169,0,-879.1,1120,6160.5,430
2024,8,28,19,87.333333,-520,-250.66667,-72.83333,-108.66667,1,-293.33333,1119.6667,5900,398,-1839.6,-204.2,-1430.266,-70,-223.1,0,-1057.5,1051.5,5909.7,415.5
2024,8,28,20,-460,-518,-790.66667,-72.66667,-232.66667,1,-1116.3333,1139.5,5988.3333,429.1667,-1861.3,-304.8,-1479.314,-70,-329.8,0,-705.6,1072,5821.9,442.3
2024,8,28,21,-482,-714,-832,-73,-206,1,-736.66667,1139.8333,6018.3333,393,-1815.3,-385.4,-1579.258,-70,-482.9,0,-379.5,1072,5933.6,386.3
2024,8,28,22,-1117.3333,-617,-1128,-72.33333,-144,1,-693.66667,1139.8333,6188.3333,409.1667,-1787.1,-352.1,-1528.026,-70,-353.1,0,-118,1072,5999,437.9
2024,8,28,23,-1628,-463.5,-1811.6667,-72.66667,-195.33333,1,-1052,665.83333,6265,430.8333,-2247.4,-348.5,-1937.638,-70,-341.5,0,-334.1,1072,5999,430.7
2024,8,28,24,-2020.6667,-423,-2537.3333,-73,-212,1,-1410,827.83333,6240,458.6667,-2290.9,-461.4,-2087.464,-70,-350.1,0,-176.4,1072,5999,465.5
2024,8,28,25,-1766,-290,-2429.3333,-72.66667,-274.66667,-4.666667,-1932.6667,586.33333,6258.3333,439,-1874.7,-342,-1796.104,-70,-344,0,-205.5,1120,6240,460
2024,8,28,26,-1932,-37,-1836.6667,-72.66667,-328.66667,1,-955.33333,1122.8333,6216.6667,422.6667,-1855.3,-343.8,-1674.166,-70,-341.4,0,-325.8,1120,6240,460
2024,8,28,27,-1605.3333,32,-1010.6667,-72.33333,-274,1,-208,1140,6236.6667,374.5,-1753.6,-289.3,-1416.756,-70,-353.8,0,206.2,1120,6240,403.6
2024,8,28,28,-2013.3333,-241.5,-1244.6667,-72.5,-214,1,-213.33333,1140,6241.6667,364.1667,-1911.4,-462,-1754.1,-70,-372.7,0,-23.1,1120,6240,324.1
2024,8,28,29,-1539.3333,-165.5,-493.33333,-73,-341.33333,1,794.66667,1140.5,6231.6667,453,-1863.8,-388,-1515.592,-70,-410.3,0,394.9,1120,6179.5,470
2024,8,28,30,-2181.3333,-134.5,-1297,-72.83333,-232,1,592.33333,1140,5938.3333,447.3333,-1876.1,-328.9,-1535.378,-70,-411.3,0,373.5,1120,5959.3,470
2024,8,28,31,-1546.6667,-39.5,-574.66667,-72.83333,-230.66667,1,757.33333,1140.5,5068.3333,425.8333,-1850,-210.9,-1279.512,-70,-285.3,0,431.9,1120,5636.9,460
2024,8,28,32,-1661.3333,246.5,-869,-72.5,-133.33333,1,-117.33333,1140.1667,5221.6667,432.1667,-1916.9,-89.4,-1161.322,0,-174.6,0,114.9,1120,5415.5,460
2024,8,28,33,-1372.6667,179.5,-344,-72.83333,-124.66667,1,-234.66667,1140.3333,4665,366.1667,-1855.1,27.1,-931.761,0,-130.7,0,-283.4,1120,5004.1,384.8
2024,8,28,34,-1403.3333,456,351,-72.83333,-66.666667,1,24,1140.3333,4400,250.1667,-1582.2,261.7,-298.586,0,-109,0,-286.5,1120,4785.1,253.1
2024,8,28,35,-1917.3333,212,-376,-72.66667,12,1,-186.66667,1140.3333,4793.3333,286.3333,-1784.8,57.3,-840.141,0,50.9,0,-107.3,1120,5040.2,363.4
2024,8,28,36,-2096,167.5,-598.66667,-72.66667,118,1,-202.66667,1140,4748.3333,261.8333,-1751.1,129.5,-690.034,0,179.3,0,5.3,1120,5118.3,299
2024,8,28,37,-2196,165,-606.66667,-73,129.33333,1,-581.33333,1134.8333,4813.3333,217.5,-1692.7,284.9,-130.758,0,128.7,0,201.2,1120,5224.7,249.1
2024,8,28,38,-2183.3333,92,-754.66667,-73,98.666667,1,-304,618.5,5085,246.6667,-1883,206.8,-555.014,0,120,0,368.7,1120,5330.3,316.2
2024,8,28,39,-2014.6667,65.5,-634.66667,-73,-57.333333,1,-405.33333,853.33333,5481.6667,323.8333,-1736.4,240.8,65.424,0,-26.2,0,544,1120,5836.8,376.3
2024,8,28,40,-2088.6667,129.5,-760,-72.83333,-145.33333,1,-538.66667,1140.1667,5363.3333,396.3333,-1761.3,292.6,81.746,0,-155.9,0,30.5,1118.8,5821.6,439.5
2024,8,28,41,-2256,109.5,-1068,-72.66667,-150,1,-1282,552.5,5113.3333,397.3333,-1812.7,256.2,-70.544,0,-66,0,-714.3,835.5,5530.9,417.9
2024,8,28,42,-1916.6667,181,-752,-72.83333,-109.33333,1,-1554,81.166667,5125,394.3333,-1571.1,349.2,50.432,0,-20.7,0,-561.9,1119.2,5610.8,415.4
2024,8,28,43,-1723.3333,203.5,-660,-72.66667,-75.333333,1,-1634,-87.166667,5408.3333,338,-1058.7,345.2,429.672,0,7.1,0,-577.6,870.4,5593.7,388
2024,8,28,44,-1784,58,-921.33333,-72.5,-26.666667,-39.83333,-2460.6667,-604.5,5191.6667,335.6667,-1056.9,176.1,152.868,0,99.1,0,-1477.2,58.1,5343.7,388
2024,8,28,45,-1788.6667,39,-742.66667,-72.33333,-261.33333,-289,-2066,-1043.8333,5035,309.6667,-1160.9,73,-70,0,86.5,-30,-1778.5,-486.1,5347.8,369.5
2024,8,28,46,-1666,-23,-700,-72.66667,-264,-299.1667,-2023.3333,-951.83333,5143.3333,292.6667,-1251.7,5.3,-118.526,0,-112.9,-300,-2000,-975.1,5524.7,369.5
2024,8,28,47,-1651.3333,-7,-704,-72.33333,-257.33333,-299.3333,-1986,-969.66667,4906.6667,252.3333,-1244,-20.1,-149.752,0,-16.4,-300,-2000,-742.6,5362,349.8
2024,8,28,48,-1790.6667,-54,-954.66667,-72.66667,-172.66667,-299.1667,-2055.3333,-1044.6667,4913.3333,262.3333,-1228.6,21.2,-150.28,0,152.9,-300,-2000,-890.9,5425.7,350
2024,8,29,1,-1297.3333,-387.5,-641.33333,-72.5,336,-171,-1874,-757.33333,5308.3333,274,-1001.1,-437.3,-131.492,-70,471.9,-78.5,-1995.6,-545.7,5389.8,326
2024,8,29,2,-780.66667,-524,-560,-72.83333,454.66667,-158.1667,-2007.3333,-872,5120,263,-724.1,-544.5,-259.195,-70,558.6,-80.8,-1999.9,-626.1,5390,326.1
2024,8,29,3,-658,-576.5,-425.33333,-72.5,609.33333,-142.5,-2012.6667,-892.5,5281.6667,256.1667,-698.8,-616.7,-252.352,-70,591.7,-98.3,-1996.8,-934,5390,320
2024,8,29,4,-659.33333,-557.5,-366.66667,-72.33333,790.66667,-4.833333,-1847.3333,-913.33333,5215,231.6667,-697.2,-611.2,-211.648,-70,775.4,0,-1865.7,-738.3,5390,320
2024,8,29,5,-706.66667,-683.5,-610.66667,-72.33333,596.66667,1,-1746,-1116.8333,5408.3333,251.5,-706,-702,-324.058,-70,708.9,0,-1981.8,-1140,5390,330
2024,8,29,6,-795.33333,-660.5,-717.33333,-72.16667,586.66667,-4.666667,-1922,-1116.5,5406.6667,309.1667,-773.8,-665.2,-410.689,-70,639.3,0,-2000,-1140,5390,330
2024,8,29,7,-841.33333,-616,-742.66667,-72.5,541.33333,-18.5,-1927.3333,-1115.5,5408.3333,296.6667,-745.7,-642.2,-413.579,-70,600.1,0,-2000,-1140,5390,340
2024,8,29,8,-742.66667,-565,-518.66667,-72.33333,553.33333,-74,-1671.3333,-1116.6667,5426.6667,298.1667,-755.3,-594.6,-367.957,-70,585.7,-75,-1999.7,-1140,5390,340
2024,8,29,9,-873.33333,-540,-678.66667,-72.16667,502.66667,-33.5,-1868.6667,-1117,5400,284.6667,-791.3,-578.6,-404.875,-70,526.7,-30,-2000,-1140,5390,319.7
2024,8,29,10,-827.33333,-476.5,-656,-72.16667,498.66667,1,-1698,-1116.8333,5353.3333,299.3333,-781.9,-494,-296.694,-70,522.3,0,-1946.7,-840.7,5390,315.7
2024,8,29,11,-717.33333,-327.5,-398.66667,-72.66667,500,1,-1639.3333,-1075.8333,5403.3333,298.8333,-642.5,-415.7,-73.967,-70,511.3,0,-1853,-771.5,5390,333.7
2024,8,29,12,-635.33333,-256,-285.33333,-72.5,500,1,-1511.3333,-977,5376.6667,327.6667,-678.8,-357.8,-3.918,-70,582.2,0,-1930.6,-700.5,5390,349.7
2024,8,29,13,-644,-229.5,-446.66667,-72.33333,578.66667,1,-1719.3333,-1117.3333,5440,349,-547.4,-300.9,47.612,-70,642.2,0,-1768.9,-609.9,5390,359.3
2024,8,29,14,-728,-275,-674.66667,-72,432.66667,1,-1538,-1117.3333,5451.6667,359.1667,-627.1,-404.1,-180.311,-70,555.7,0,-1807.7,-463.2,5390,359
2024,8,29,15,-766.66667,-150.5,-792,-72.33333,344,-58.5,-1943.3333,-1022.6667,5415,369.8333,-461.1,-372.7,73.242,-70,427.5,0,-1762.7,-79,5390,380
2024,8,29,16,-804.66667,-186,-490.66667,-72.16667,192,1,-1426,-241,5505,371.5,-330.5,-386,298.91,-70,298,0,-1311.4,251.8,5390,380
2024,8,29,17,-818.66667,38.5,-464,-72.83333,-60,1,-1105.1667,926.83333,6148.3333,410.5,-226.9,-106,563.328,-70,84.5,0,-391.5,1120,6058.1,430
2024,8,29,18,-1155.3333,179.5,-448,-72.5,-84,1,-736.33333,804,6138.3333,426.6667,-179.8,-29.5,561.988,0,1.5,0,79.8,1120,5830.6,430
2024,8,29,19,-1832,103,-1261.3333,-73,-120,1,-1756.6667,142,6100,434,-531.8,38.8,153.39,-70,92.2,0,-390.9,1055.4,5899,460
2024,8,29,20,-1984,41.5,-1453.3333,-72.83333,321.33333,1,-2079.3333,561.5,6090,458,-593.4,10.6,116.214,-70,233.7,0,-337.8,1029.1,5787.2,460
2024,8,29,21,-1959.3333,78.5,-1522,-72.83333,312,1,-2044.6667,664,5968.3333,449.3333,-291.8,18.1,164.124,0,387.1,0,-580.2,1005.8,5899,470
2024,8,29,22,-1896.6667,65,-1318,-73,205.33333,1,-1583.3333,1016.8333,5935,458.5,-278.7,9.6,-55.4,0,333.7,0,-682.6,1072,5847.8,470
2024,8,29,23,-2090,26,-1508,-72.5,218.66667,1,-2114,825.66667,5986.6667,460.8333,-259,39.9,-71.169,0,190.1,0,-696.1,1072,5769.2,480
2024,8,29,24,-2202.6667,31,-1732.6667,-73,261.33333,-38.5,-2167.3333,397.83333,6160,467.8333,-327.9,-3.6,-217.901,0,201.2,0,-730,1072,5890.8,480
2024,8,29,25,-2332.6667,7.5,-1994,-72.83333,-320,-286.1667,-2455.3333,0.666667,6120,434.1667,-373.7,78.3,520.32,-70,141.7,0,-127.7,1115.5,6139,460
2024,8,29,26,-2614.6667,86,-2307.3333,-72.83333,-559.33333,-286,-2482,-517.66667,6163.3333,435,-417.7,92.4,373.211,-70,-11.4,0,-123.7,1120,6139,460
2024,8,29,27,-2068,35,-1934,-73,-67.333333,-149.6667,-2442,-51.5,5935,366.3333,-553.9,50.8,-240.971,-70,134.7,0,-844.1,1035.6,5964.3,391.3
2024,8,29,28,-2207.3333,49.5,-1722,-72.66667,122,-11.16667,-2199.3333,221.83333,5816.6667,317,-537.4,52.1,19.723,0,249.7,0,-748.3,823.5,5728.9,380.8
2024,8,29,29,-2116,67,-1482.6667,-72.5,96.666667,1,-1884.6667,1063.8333,5513.3333,212.3333,-496.7,67.9,342.731,0,230.5,0,-175.8,1007.4,5503.6,313.8
2024,8,29,30,-2105.3333,121.5,-1342,-72.16667,-117.33333,1,-1444.6667,1128.3333,5268.3333,228.1667,-599.8,68.3,275.082,0,48.8,0,-370.5,850.2,5533.1,314.4
2024,8,29,31,-1944.6667,100.5,-1074.6667,-72.83333,149.33333,1,-1564.6667,1140.3333,4621.6667,250.3333,-467.5,88.9,673.003,0,160.6,0,-262.4,1082,5188.7,389.8
2024,8,29,32,-1311.3333,246.5,-648,-72.83333,328,1,-1300.3333,1140.5,4343.3333,175.3333,-711.2,150.6,189.339,0,366.6,0,-280.8,1120,5057.7,334
2024,8,29,33,-1226,299.5,-352,-72.83333,500,1,-1167.3333,1140.8333,3793.3333,114,-691.6,202.9,410.12,0,571.1,0,-489,1120,4819.7,259.6
2024,8,29,34,-1010.6667,410.5,72,-72.83333,325.33333,1,-650.66667,1140.5,3793.3333,148.6667,-560.4,295.3,888.101,0,348.5,0,-28.1,1120,4631.5,215.2
2024,8,29,35,-946.66667,307.5,154.66667,-73,244.66667,1,-464,1140.8333,4323.3333,179.5,-576.6,243.6,607.709,0,209.1,0,-74.4,1120,5119.5,216.5
2024,8,29,36,-725.33333,243.5,98.666667,-72.83333,342.66667,1,-448,1141,4400,132.6667,-596.8,258,619.319,0,270.4,0,93.4,1120,5052,195.9
2024,8,29,37,-808.66667,199.5,-134.66667,-73,202.66667,1,-493.33333,1052.8333,4408.3333,109.8333,-648.8,144.5,595.904,0,216.7,0,24.1,1115.5,5020,110.2
2024,8,29,38,-734,262.5,-48,-72.66667,200.66667,1,-538.66667,707.66667,4541.6667,173,-652.7,286.7,712.319,0,310.7,0,130,1118,5108.6,197.3
2024,8,29,39,-662,208.5,-97.333333,-72.83333,176,1,-410.66667,801,4851.6667,206.6667,-639.7,247.6,547.912,0,307.6,0,25.4,1120,5052.2,258.3
2024,8,29,40,-747.33333,140,-365.33333,-72.66667,153.33333,1,-1434,-397.66667,4733.3333,164,-697.4,133.1,354.04,0,233.2,0,-719.6,970.5,5310.8,233.3
2024,8,29,41,-743.33333,154,-396,-72.83333,279.33333,-4.666667,-2404.6667,-1027.6667,4601.6667,143.6667,-608.7,162.2,363.73,0,364.4,0,-1391.8,127.1,4533.4,154.9
2024,8,29,42,-616.66667,54.5,-352,-72.5,360,-131,-2492.6667,-1076.6667,4816.6667,126.5,-157.3,57.6,747.016,0,425.5,0,-1124.1,327.6,4717.4,160.6
2024,8,29,43,-524,3,-212,-73,418.66667,-21.66667,-2442,-1085.6667,4750,14,-84.8,-72,858.616,0,431.4,0,-1142,153.9,4855.5,50.4
2024,8,29,44,-556,-71.5,130.66667,-72.83333,366,-44.5,-2450,-1043.1667,4700,40.33333,-110.3,-101.7,995.11,-70,396.3,0,-1339.6,60.3,4858.7,81.1
2024,8,29,45,-776,-153,-384,-73,41.333333,-296.3333,-2026,-1068.6667,5041.6667,144.5,-197.7,-241.8,638.217,-70,474.2,0,-1824.3,-524.6,5028.3,194.7
2024,8,29,46,-912.66667,-176,-625.33333,-72.83333,36,-299.1667,-2050,-1117.5,5406.6667,313,-339.5,-282.9,388.349,-70,211.7,-300,-2000,-897.4,5390,253.5
2024,8,29,47,-1003.3333,-191.5,-532,-72.83333,114.66667,-299,-2002,-1117.1667,5380,324.1667,-348.6,-297.1,261.921,-70,165.7,-300,-2000,-887.5,5317.1,325.6
2024,8,29,48,-1107.3333,-221.5,-686.66667,-73,79.333333,-284.3333,-2028.6667,-1118,5273.3333,340.3333,-389.4,-308.2,188.712,-70,169.1,-237.8,-1968.8,-1138.3,5117.7,349.5
2024,8,30,1,-936.66667,-430,-1252,-72.5,505.33333,-137.6667,-1868.6667,-1117.6667,5280,231.8333,-301.9,-490.6,-464.194,-70,617.1,0,-1386.3,-631.3,5390,329.5
2024,8,30,2,-1226,-573.5,-1701.3333,-72.66667,648,-100.8333,-1962,-1115.3333,5360,239.1667,-432.4,-626.2,-715.484,-70,708.5,0,-1265.9,-603.7,5390,329.6
2024,8,30,3,-1477.3333,-643.5,-2067.1667,-72.66667,554.66667,-145.8333,-1975.3333,-1106.8333,5185,154.6667,-410.6,-667.4,-761.814,-70,609.8,0,-1107.4,-492.4,5390,320
2024,8,30,4,-1671.3333,-597,-2274.6667,-72.16667,708,1,-1895.3333,-1090.3333,5171.6667,164.8333,-448.5,-647.6,-842.48,-70,629.1,0,-745.7,-193.2,5390,320
2024,8,30,5,-1637.3333,-661.5,-2276,-72.33333,698.66667,1,-1511.3333,-1060.6667,5263.3333,204,-523.8,-707.5,-876.604,-70,639.8,0,-603,-60.1,5390,330
2024,8,30,6,-1549.3333,-659.5,-2158,-72.5,650.66667,1,-1506,-1100.1667,5423.3333,234.6667,-559.1,-688.5,-865.586,-70,632.8,0,-811.6,-295.2,5390,330
2024,8,30,7,-1813.3333,-573.5,-2394.6667,-72.5,704,-10.5,-1778,-1083.6667,5415,250.1667,-625.5,-597.8,-847.76,-70,688,0,-775.4,-273,5390,339.7
2024,8,30,8,-1790,-573.5,-2305.3333,-72.5,686.66667,1,-1698,-1076.5,5396.6667,233.8333,-625.2,-557.9,-751.404,-70,684.4,0,-696.8,-195.8,5390,339.7
2024,8,30,9,-1759.3333,-502,-2194.6667,-72.33333,643.33333,1,-1634,-1070,5380,258.5,-635.4,-498.2,-718.506,-70,663.3,0,-604.1,-97.7,5390,349.5
2024,8,30,10,-1714,-410,-2397.3333,-72.66667,609.33333,1,-1756.6667,-1069.6667,5395,253.8333,-627.4,-398.2,-970.294,-70,632.9,0,-693,-121.3,5390,349.7
2024,8,30,11,-1680.6667,-315,-1953.6667,-72.33333,638.66667,1,-1148.6667,-783.16667,5290,193.6667,-521.8,-326,-638.649,-70,660.1,0,-519.9,122.7,5390,349.2
2024,8,30,12,-1578.6667,-275,-1701.3333,-72.83333,669.33333,1,-906.66667,-554.33333,5245,172.3333,-584,-289.5,-622.875,-70,692.3,0,-489.6,181.1,5390,350
2024,8,30,13,-1856,-318.5,-2069.3333,-72.66667,656.66667,1,-1255,-1074.5,5435,236.8333,-560.7,-271.5,-532.141,-70,664.4,0,139.2,66.4,5390,359.1
2024,8,30,14,-1978,-501.5,-2394.6667,-73,621.33333,-53.66667,-1842,-1079.8333,5423.3333,334.3333,-573.9,-289.4,-557.555,-70,670.5,0,289.2,204.7,5390,360
2024,8,30,15,-1743.3333,-462,-2014.6667,-72.83333,568,106.6667,-1374.6667,-1056.1667,5381.6667,330.3333,-473.3,-168.2,-295.589,-70,843.4,177.7,518.7,708.8,5390,380
2024,8,30,16,-1384,-457.5,-1536,-72.83333,370.66667,1,-1132.6667,-1089.3333,5468.3333,248.3333,-424.6,-141.3,-236.568,-70,628,0,104.7,60.8,5390,380
2024,8,30,17,-2114.6667,-488.5,-3064,-72.83333,411.33333,-109.5,-2415.3333,-1023,6138.3333,339.3333,-502,52.4,-140.576,0,942.2,300,879.8,1043.4,6026,430
2024,8,30,18,-2074.6667,-464.5,-2794.6667,-73,253.33333,-219.6667,-2436.6667,-1004.1667,6200,403,-649.8,95.3,-203.19,-70,842.5,300,1020,1093.2,6002.3,430
2024,8,30,19,-2000.6667,-316.5,-2874.6667,-73,789.66667,137.5,-2266,-956.5,6055,447.5,-792.2,21.3,-754.161,-70,725.1,300,1040.9,1064,5899,460
2024,8,30,20,-1911.3333,-262.5,-2422.3333,-72.66667,1051,294.6667,-1951.3333,-746.33333,6123.3333,446.8333,-780.9,42.5,-468.901,-70,853.4,300,1070,1052.1,5899,460
2024,8,30,21,-1711.3333,-228,-2211.6667,-72.83333,700.66667,282.5,-934,-987.33333,6168.3333,473.1667,-827.4,46.3,-763.084,-70,732.1,300,1069.5,1047,5899,470
2024,8,30,22,-1602,-263,-2153.5,-72.83333,694,284,-194.66667,-324.5,6158.3333,460.8333,-811.3,-14.7,-819.104,0,658.2,300,1070,1070.9,5899,470
2024,8,30,23,-1400.6667,-395.5,-1981,-72.66667,561.33333,292.3333,282.66667,875.33333,6146.6667,466.8333,-901.7,-12.5,-998.652,0,550.7,300,1070,1072,5899,470
2024,8,30,24,-1119.3333,-412.5,-1696.6667,-72.83333,496.66667,292.1667,-288,-450.16667,6103.3333,456.8333,-933.5,-16,-1079.7,0,541.4,300,974.8,1072,5899,470
2024,8,30,25,-1181.3333,-500.5,-1772,-72.33333,660,294.8333,293.33333,-367.83333,6145,437.5,-1033.9,-124.7,-1582.78,-70,677,300,1030,885.4,6140,460
2024,8,30,26,-1107.3333,-482.5,-1736,-72.83333,686,294.1667,736,299.66667,6160,444,-1089,-152,-1819.974,-70,729.9,300,1030,640.3,6140,460
2024,8,30,27,-1038.6667,-418,-1240,-72.83333,468,263.5,757.66667,1009.6667,6138.3333,445.1667,-1096.2,-150.6,-1149.95,-70,570.3,300,1070,1120,6140,469.5
2024,8,30,28,-987.33333,-359,-1066.6667,-72.66667,111.33333,1,552,364.16667,6136.6667,470.5,-1122.1,-70.3,-1020.128,-70,208.4,0,1102.2,1120,6140,470
2024,8,30,29,-1164,-399.5,-1545.3333,-73,180,13.5,1105.6667,428.5,6150,436.8333,-1098.5,-133.7,-1380.292,-70,242.6,0,1121.8,1120,6140,460
2024,8,30,30,-1522.6667,-202,-1752.3333,-73,400,122.3333,1175.3333,155.5,6088.3333,448,-1140,-93,-1594.142,-70,246.8,0,1056.8,1115,6140,460
2024,8,30,31,-2004.6667,-94,-2055.3333,-72.83333,421.33333,6.333333,710,267.16667,5780,431,-1238.9,-93.4,-1254.452,-70,438.8,0,1009.8,1092.5,6140,460
2024,8,30,32,-2425.3333,-39.5,-2393.3333,-72.66667,530.66667,1,966.33333,1070.6667,5685,413.6667,-1560.1,-68,-2337.396,0,619.9,0,882,1120,6041.8,455.1
2024,8,30,33,-2574,-41.5,-2461.3333,-72.66667,475.33333,1,189.33333,1140.6667,5345,324.5,-1602,2.1,-1372.2,0,514.4,0,102,905.9,5703,453.9
2024,8,30,34,-2714,-22.5,-2714.6667,-73,433.33333,1,314.66667,1140.8333,4801.6667,192,-1630.6,-53.5,-2155.086,0,508.8,0,72,888.8,5602.8,370.3
2024,8,30,35,-2641.3333,68.5,-2627,-72.83333,530.66667,1,240,1140.5,5328.3333,298.3333,-1846.5,66.3,-2210.294,-70,603.1,0,295.3,972.7,5725.1,358.2
2024,8,30,36,-2645.3333,117.5,-2393,-73,364,1,304,1140.8333,5341.6667,342.8333,-1877.9,117.4,-2042.54,-70,479.9,0,316.8,968.3,5761.2,336
2024,8,30,37,-2530.6667,56.5,-2387.6667,-72.83333,190.66667,1,157.33333,1140.3333,5306.6667,337.3333,-1802.1,-100.4,-1884.492,0,356.6,0,593.3,1064.1,5905.9,300.8
2024,8,30,38,-2072.6667,-45,-2014,-72.66667,234.66667,1,26.666667,1140.8333,5400,366.1667,-1634.2,-17.7,-1306.905,0,367.8,0,706.9,1018.3,5912.5,368.4
2024,8,30,39,-1762.6667,-96,-1808.3333,-72.66667,326,1,-213.33333,1140.1667,5568.3333,420,-1501.8,-65.6,-1025.594,0,368,0,618.4,854.2,5842.4,429.3
2024,8,30,40,-1430.6667,-61.5,-1373.3333,-72.33333,247.33333,1,50.666667,1140,5083.3333,425.8333,-1290.8,27.6,-734.178,0,246.4,0,512.5,830.1,5561.4,440
2024,8,30,41,-1216,5.5,-1352,-73,98.666667,1,138.66667,1140.8333,5263.3333,412.1667,-1140.2,98.6,-755.706,0,84.9,0,406.5,881.2,5381.8,410
2024,8,30,42,-1158,109,-1250.6667,-72.66667,-44.666667,1,170.66667,1105.1667,5418.3333,361.1667,-966.9,184.2,-477.677,0,118,0,359.5,879.5,5407,351.5
2024,8,30,43,-1060.6667,-59.5,-1285.3333,-72.66667,277.33333,1,-250.66667,334,5408.3333,320,-849.7,19.7,-496.163,0,185.2,0,352.6,835.8,5487.3,254.5
2024,8,30,44,-1035.3333,-215.5,-1226.6667,-72.66667,388,1,-1126.6667,-228,5316.6667,354.1667,-836.4,-88.8,-432.317,-70,314.4,0,-173.8,499.9,5323.2,283.8
2024,8,30,45,-883.33333,-308.5,-1136,-73,289.33333,1,-1420.6667,-1041.6667,5320,371,-651.6,-206.9,-275.78,-70,221.8,0,-436,21.9,5390,368.8
2024,8,30,46,-857.33333,-404,-1236,-72.66667,284,1,-1932.6667,-1114.3333,5323.3333,353.8333,-794,-364.1,-645.688,-70,258.2,0,-1301.9,-498.7,5390,368.7
2024,8,30,47,-902,-381.5,-1166.6667,-73,228,-4.666667,-1668.6667,-1097.6667,5226.6667,352.3333,-769.1,-386.8,-710.581,-70,263.7,0,-1131,-465.1,5390,348.6
2024,8,30,48,-972.66667,-285.5,-908,-72.5,-121.33333,-231.1667,-2028.6667,-1116.6667,4888.3333,345,-792.9,-283.8,-564.278,-70,186,0,-1618.5,-1030.9,5178.6,349.3
2024,8,31,1,-1984.6667,-394,-1892.3333,-72.16667,92.666667,-35.33333,-1473.6667,-1116.6667,4890,323.6667,-1870,-378,-1369.7,-70,171.1,0,-1255.6,-574.2,5197.8,330
2024,8,31,2,-1856.6667,-610.5,-1984.3333,-72.16667,82,1,-1706,-1118.3333,4758.3333,320,-1820,-623.8,-1597.26,-70,227,0,-1394.7,-1080.4,4955.4,330
